111.324	117.858
111.667	117.116
112.034	116.388
112.426	115.673
112.841	114.973
113.279	114.288
113.739	113.617
114.223	112.962
114.728	112.323
115.255	111.7
115.804	111.093
116.373	110.502
116.963	109.928
117.573	109.371
118.203	108.832
118.851	108.31
119.519	107.806
120.205	107.32
120.909	106.852
121.631	106.403
122.369	105.974
123.125	105.563
123.896	105.173
124.683	104.803
125.485	104.453
126.301	104.124
127.132	103.816
127.976	103.531
128.834	103.267
129.703	103.026
130.584	102.808
131.477	102.613
132.38	102.443
133.293	102.297
134.215	102.176
135.145	102.08
136.083	102.01
137.028	101.966
137.98	101.949
138.936	101.959
139.897	101.997
140.862	102.062
141.83	102.156
142.799	102.278
143.77	102.429
144.74	102.609
145.709	102.818
146.677	103.057
147.641	103.326
148.601	103.624
149.556	103.952
150.505	104.31
151.446	104.697
152.379	105.114
153.303	105.56
154.215	106.035
155.116	106.539
156.004	107.071
156.878	107.631
157.737	108.219
158.579	108.833
159.404	109.474
160.21	110.14
160.997	110.831
161.763	111.546
162.507	112.284
163.228	113.045
163.925	113.827
164.597	114.629
165.244	115.451
165.864	116.29
166.455	117.147
167.019	118.02
167.553	118.907
168.057	119.808
168.53	120.721
168.972	121.645
169.381	122.579
169.758	123.521
170.101	124.471
170.41	125.426
170.686	126.386
170.926	127.349
171.132	128.314
171.303	129.28
171.438	130.245
171.538	131.208
171.602	132.168
171.63	133.125
171.623	134.075
171.58	135.02
171.502	135.957
171.388	136.885
171.239	137.804
171.056	138.712
170.838	139.608
170.586	140.492
170.3	141.363
169.981	142.219
169.629	143.061
169.246	143.886
168.83	144.696
168.384	145.488
167.907	146.263
167.401	147.019
166.866	147.757
166.303	148.475
165.713	149.173
165.096	149.851
164.453	150.509
163.786	151.145
163.095	151.759
162.38	152.352
161.644	152.922
160.886	153.469
160.108	153.994
159.31	154.496
158.494	154.974
157.66	155.428
156.81	155.858
155.945	156.264
155.064	156.646
154.17	157.002
153.264	157.334
152.345	157.641
151.416	157.922
150.478	158.177
149.53	158.407
148.575	158.611
147.613	158.788
146.645	158.939
145.672	159.063
144.695	159.16
143.715	159.231
142.733	159.274
141.75	159.29
140.767	159.278
139.785	159.239
138.804	159.172
137.827	159.077
136.852	158.955
135.882	158.804
134.918	158.626
133.96	158.42
133.009	158.186
132.066	157.924
131.132	157.634
130.208	157.317
129.294	156.973
128.392	156.601
127.503	156.203
126.626	155.778
125.764	155.327
124.916	154.85
124.084	154.348
123.268	153.821
122.469	153.269
121.688	152.693
120.926	152.094
120.182	151.473
119.459	150.83
118.756	150.165
118.075	149.48
117.415	148.776
116.777	148.053
116.162	147.312
115.571	146.554
115.004	145.78
114.461	144.991
113.943	144.188
113.451	143.372
112.984	142.544
112.543	141.705
112.129	140.856
111.741	139.998
111.38	139.133
111.047	138.261
110.741	137.383
110.462	136.501
110.212	135.615
109.989	134.727
109.794	133.838
109.627	132.948
109.488	132.059
109.378	131.171
109.295	130.286
109.24	129.404
109.213	128.527
109.214	127.655
109.243	126.788
109.299	125.929
109.382	125.077
109.493	124.234
109.63	123.399
109.794	122.574
109.985	121.759
110.201	120.955
110.444	120.163
110.712	119.382
111.006	118.614
111.324	117.858
