121.79	124.056
121.851	123.597
121.926	123.143
122.013	122.693
122.112	122.248
122.224	121.808
122.349	121.372
122.487	120.941
122.638	120.515
122.801	120.094
122.978	119.679
123.167	119.268
123.37	118.863
123.586	118.463
123.814	118.069
124.056	117.681
124.311	117.298
124.578	116.922
124.859	116.551
125.152	116.187
125.458	115.83
125.776	115.479
126.106	115.136
126.449	114.8
126.803	114.472
127.169	114.152
127.547	113.84
127.935	113.537
128.334	113.243
128.744	112.959
129.164	112.685
129.593	112.422
130.032	112.169
130.479	111.928
130.935	111.699
131.398	111.482
131.869	111.278
132.346	111.088
132.83	110.911
133.32	110.749
133.814	110.602
134.314	110.47
134.817	110.353
135.323	110.253
135.832	110.17
136.343	110.104
136.855	110.055
137.368	110.023
137.881	110.01
138.394	110.015
138.905	110.038
139.414	110.08
139.921	110.14
140.425	110.219
140.925	110.318
141.42	110.435
141.91	110.57
142.395	110.725
142.873	110.898
143.345	111.089
143.809	111.298
144.266	111.525
144.714	111.769
145.153	112.031
145.582	112.309
146.002	112.603
146.411	112.913
146.809	113.238
147.197	113.578
147.572	113.931
147.936	114.298
148.287	114.678
148.626	115.069
148.952	115.472
149.264	115.885
149.563	116.308
149.848	116.741
150.119	117.182
150.376	117.63
150.618	118.085
150.846	118.547
151.058	119.014
151.256	119.487
151.439	119.963
151.606	120.443
151.758	120.926
151.895	121.411
152.016	121.897
152.121	122.385
152.211	122.874
152.285	123.362
152.343	123.85
152.386	124.338
152.412	124.824
152.423	125.308
152.418	125.79
152.396	126.27
152.36	126.748
152.307	127.222
152.238	127.693
152.154	128.161
152.054	128.625
151.939	129.085
151.808	129.541
151.662	129.993
151.501	130.441
151.324	130.884
151.132	131.323
150.926	131.757
150.705	132.186
150.469	132.61
150.22	133.029
149.956	133.443
149.678	133.851
149.387	134.254
149.082	134.652
148.765	135.043
148.434	135.428
148.092	135.807
147.737	136.18
147.371	136.546
146.993	136.904
146.605	137.256
146.206	137.599
145.797	137.935
145.379	138.262
144.952	138.581
144.515	138.89
144.071	139.19
143.62	139.479
143.161	139.758
142.696	140.027
142.225	140.283
141.748	140.528
141.267	140.761
140.782	140.98
140.293	141.186
139.801	141.378
139.307	141.556
138.81	141.718
138.313	141.865
137.815	141.997
137.318	142.112
136.821	142.21
136.325	142.291
135.831	142.355
135.339	142.4
134.851	142.428
134.366	142.437
133.885	142.427
133.408	142.399
132.937	142.351
132.471	142.285
132.011	142.199
131.558	142.094
131.112	141.97
130.674	141.827
130.243	141.664
129.82	141.484
129.406	141.284
129.001	141.066
128.604	140.831
128.218	140.578
127.841	140.307
127.474	140.02
127.117	139.717
126.771	139.399
126.435	139.065
126.11	138.717
125.796	138.355
125.493	137.979
125.201	137.592
124.92	137.192
124.65	136.782
124.392	136.361
124.146	135.931
123.911	135.492
123.688	135.045
123.476	134.59
123.275	134.129
123.087	133.662
122.91	133.19
122.745	132.714
122.591	132.234
122.449	131.751
122.319	131.266
122.2	130.778
122.094	130.29
121.999	129.801
121.916	129.312
121.844	128.824
121.785	128.336
121.737	127.85
121.701	127.366
121.678	126.884
121.666	126.404
121.666	125.928
121.679	125.454
121.703	124.984
121.74	124.518
121.79	124.056
