125.933	126.347
125.988	125.942
126.053	125.537
126.128	125.134
126.213	124.732
126.308	124.332
126.413	123.934
126.529	123.539
126.656	123.147
126.794	122.758
126.943	122.373
127.103	121.994
127.275	121.619
127.459	121.251
127.655	120.889
127.862	120.535
128.082	120.19
128.314	119.853
128.558	119.526
128.814	119.21
129.081	118.905
129.361	118.612
129.652	118.331
129.955	118.062
130.269	117.808
130.594	117.567
130.93	117.339
131.276	117.127
131.632	116.928
131.997	116.744
132.371	116.575
132.754	116.42
133.145	116.278
133.543	116.151
133.949	116.037
134.361	115.936
134.779	115.848
135.203	115.771
135.632	115.706
136.066	115.652
136.504	115.608
136.945	115.573
137.39	115.547
137.837	115.53
138.287	115.519
138.739	115.516
139.192	115.519
139.647	115.527
140.103	115.541
140.559	115.56
141.015	115.583
141.472	115.61
141.928	115.642
142.384	115.678
142.839	115.718
143.293	115.761
143.746	115.81
144.197	115.863
144.646	115.92
145.093	115.983
145.538	116.052
145.979	116.128
146.418	116.21
146.852	116.3
147.283	116.399
147.709	116.506
148.13	116.624
148.545	116.751
148.954	116.891
149.356	117.042
149.751	117.205
150.138	117.382
150.517	117.572
150.885	117.777
151.244	117.996
151.592	118.23
151.928	118.479
152.252	118.743
152.562	119.023
152.859	119.317
153.141	119.627
153.408	119.951
153.658	120.29
153.892	120.642
154.108	121.007
154.306	121.385
154.486	121.774
154.646	122.174
154.787	122.585
154.908	123.004
155.009	123.431
155.089	123.865
155.149	124.304
155.187	124.749
155.205	125.197
155.202	125.648
155.178	126.101
155.134	126.554
155.07	127.006
154.985	127.458
154.881	127.907
154.757	128.354
154.615	128.797
154.455	129.236
154.277	129.671
154.082	130.1
153.871	130.524
153.644	130.943
153.403	131.356
153.147	131.763
152.878	132.164
152.596	132.559
152.302	132.948
151.996	133.332
151.68	133.711
151.355	134.084
151.019	134.453
150.675	134.817
150.323	135.176
149.964	135.532
149.597	135.883
149.224	136.231
148.845	136.575
148.459	136.915
148.069	137.252
147.673	137.586
147.273	137.916
146.867	138.241
146.458	138.563
146.044	138.88
145.627	139.192
145.205	139.498
144.78	139.798
144.352	140.09
143.92	140.375
143.484	140.651
143.046	140.918
142.605	141.174
142.161	141.418
141.715	141.649
141.266	141.867
140.815	142.069
140.362	142.256
139.909	142.425
139.454	142.577
138.998	142.709
138.542	142.821
138.086	142.913
137.631	142.983
137.178	143.03
136.726	143.055
136.276	143.056
135.83	143.034
135.387	142.987
134.948	142.917
134.515	142.823
134.087	142.704
133.665	142.562
133.25	142.397
132.843	142.209
132.444	141.999
132.054	141.767
131.673	141.515
131.303	141.244
130.942	140.954
130.593	140.646
130.255	140.322
129.929	139.982
129.615	139.629
129.314	139.263
129.025	138.886
128.749	138.498
128.486	138.101
128.237	137.696
128	137.285
127.777	136.868
127.566	136.446
127.369	136.021
127.184	135.594
127.013	135.164
126.853	134.733
126.706	134.302
126.571	133.871
126.448	133.44
126.336	133.011
126.236	132.582
126.147	132.155
126.068	131.73
126	131.307
125.941	130.885
125.893	130.466
125.855	130.048
125.826	129.631
125.807	129.217
125.797	128.803
125.797	128.391
125.805	127.98
125.823	127.571
125.851	127.162
125.887	126.754
125.933	126.347
