114.439	122.952
114.669	122.426
114.912	121.907
115.169	121.397
115.439	120.894
115.723	120.399
116.02	119.913
116.33	119.435
116.655	118.965
116.993	118.505
117.344	118.054
117.71	117.612
118.089	117.179
118.483	116.757
118.89	116.344
119.311	115.942
119.745	115.55
120.193	115.17
120.655	114.801
121.13	114.443
121.618	114.098
122.119	113.765
122.632	113.446
123.157	113.14
123.695	112.847
124.243	112.57
124.802	112.307
125.372	112.059
125.952	111.827
126.54	111.611
127.137	111.412
127.742	111.23
128.355	111.066
128.973	110.92
129.597	110.793
130.226	110.685
130.859	110.596
131.495	110.526
132.134	110.477
132.773	110.449
133.413	110.441
134.052	110.454
134.69	110.489
135.326	110.545
135.958	110.622
136.586	110.722
137.209	110.843
137.826	110.986
138.436	111.151
139.038	111.338
139.632	111.547
140.216	111.777
140.789	112.029
141.352	112.302
141.903	112.596
142.442	112.911
142.968	113.246
143.48	113.601
143.978	113.975
144.461	114.369
144.928	114.781
145.381	115.212
145.817	115.659
146.236	116.124
146.639	116.605
147.025	117.102
147.393	117.614
147.744	118.14
148.078	118.68
148.393	119.233
148.691	119.798
148.971	120.375
149.233	120.963
149.476	121.56
149.702	122.167
149.91	122.783
150.099	123.407
150.271	124.038
150.425	124.675
150.562	125.319
150.68	125.967
150.781	126.62
150.865	127.276
150.931	127.936
150.98	128.598
151.012	129.262
151.026	129.927
151.024	130.592
151.004	131.258
150.968	131.923
150.914	132.586
150.844	133.248
150.757	133.908
150.653	134.565
150.532	135.219
150.394	135.868
150.24	136.513
150.068	137.154
149.88	137.789
149.675	138.418
149.453	139.041
149.213	139.657
148.957	140.265
148.684	140.866
148.394	141.458
148.086	142.041
147.762	142.615
147.42	143.179
147.062	143.732
146.687	144.275
146.295	144.806
145.886	145.325
145.46	145.831
145.018	146.325
144.56	146.804
144.087	147.27
143.597	147.72
143.092	148.155
142.572	148.574
142.038	148.977
141.489	149.362
140.927	149.73
140.352	150.079
139.765	150.41
139.166	150.721
138.555	151.012
137.934	151.283
137.304	151.533
136.664	151.762
136.017	151.968
135.362	152.153
134.702	152.314
134.035	152.453
133.365	152.568
132.691	152.659
132.015	152.726
131.338	152.769
130.66	152.787
129.983	152.78
129.308	152.749
128.635	152.693
127.967	152.612
127.303	152.506
126.646	152.376
125.995	152.22
125.353	152.041
124.72	151.837
124.096	151.609
123.483	151.357
122.882	151.083
122.294	150.785
121.718	150.465
121.157	150.124
120.611	149.761
120.08	149.378
119.565	148.974
119.067	148.552
118.586	148.111
118.122	147.652
117.676	147.176
117.249	146.684
116.84	146.177
116.45	145.655
116.079	145.12
115.727	144.572
115.394	144.012
115.081	143.441
114.787	142.86
114.511	142.27
114.255	141.672
114.018	141.067
113.799	140.455
113.599	139.837
113.418	139.215
113.254	138.589
113.108	137.96
112.98	137.328
112.869	136.695
112.775	136.061
112.697	135.427
112.636	134.793
112.591	134.161
112.561	133.53
112.547	132.901
112.548	132.276
112.563	131.653
112.593	131.034
112.637	130.42
112.696	129.81
112.768	129.205
112.854	128.605
112.953	128.011
113.066	127.422
113.192	126.84
113.331	126.264
113.483	125.695
113.648	125.132
113.826	124.576
114.017	124.028
114.221	123.486
114.439	122.952
