128.413	126.907
128.731	126.308
129.072	125.719
129.435	125.141
129.82	124.576
130.226	124.024
130.654	123.487
131.102	122.965
131.57	122.459
132.058	121.97
132.564	121.5
133.088	121.048
133.629	120.617
134.186	120.206
134.76	119.817
135.347	119.451
135.949	119.107
136.564	118.787
137.191	118.492
137.829	118.221
138.478	117.974
139.136	117.754
139.803	117.558
140.477	117.389
141.159	117.245
141.846	117.127
142.539	117.035
143.236	116.968
143.937	116.927
144.641	116.911
145.347	116.919
146.055	116.951
146.763	117.008
147.472	117.088
148.181	117.19
148.889	117.316
149.595	117.463
150.299	117.631
151.001	117.82
151.7	118.029
152.396	118.258
153.088	118.505
153.775	118.772
154.458	119.056
155.136	119.358
155.808	119.677
156.474	120.013
157.134	120.365
157.787	120.733
158.433	121.117
159.071	121.516
159.701	121.931
160.322	122.36
160.934	122.804
161.536	123.262
162.128	123.734
162.709	124.22
163.278	124.72
163.836	125.234
164.381	125.761
164.913	126.301
165.431	126.854
165.934	127.42
166.422	127.998
166.894	128.589
167.349	129.191
167.788	129.805
168.208	130.429
168.61	131.065
168.992	131.71
169.355	132.365
169.698	133.028
170.019	133.7
170.318	134.379
170.596	135.066
170.851	135.758
171.082	136.456
171.29	137.158
171.475	137.864
171.635	138.573
171.77	139.284
171.881	139.996
171.966	140.708
172.027	141.42
172.062	142.13
172.072	142.837
172.056	143.541
172.015	144.242
171.95	144.937
171.859	145.627
171.743	146.31
171.603	146.987
171.438	147.656
171.25	148.316
171.038	148.968
170.802	149.61
170.544	150.243
170.263	150.865
169.96	151.476
169.636	152.077
169.29	152.666
168.925	153.243
168.539	153.808
168.134	154.361
167.71	154.902
167.268	155.43
166.808	155.945
166.331	156.447
165.838	156.935
165.329	157.41
164.804	157.871
164.265	158.317
163.712	158.75
163.145	159.167
162.566	159.569
161.974	159.956
161.371	160.326
160.757	160.68
160.132	161.017
159.498	161.336
158.854	161.638
158.202	161.92
157.543	162.183
156.876	162.426
156.202	162.648
155.523	162.849
154.839	163.028
154.15	163.184
153.457	163.316
152.761	163.424
152.063	163.508
151.363	163.565
150.662	163.597
149.961	163.603
149.259	163.581
148.559	163.532
147.861	163.455
147.165	163.349
146.473	163.216
145.784	163.054
145.099	162.864
144.42	162.645
143.746	162.398
143.079	162.123
142.419	161.82
141.766	161.491
141.122	161.134
140.486	160.752
139.86	160.344
139.243	159.912
138.636	159.457
138.04	158.979
137.456	158.479
136.883	157.958
136.321	157.419
135.772	156.86
135.236	156.285
134.713	155.694
134.202	155.088
133.706	154.469
133.223	153.837
132.755	153.195
132.301	152.542
131.861	151.881
131.437	151.212
131.027	150.536
130.633	149.855
130.255	149.168
129.892	148.478
129.546	147.785
129.216	147.089
128.902	146.392
128.605	145.694
128.326	144.995
128.064	144.296
127.82	143.597
127.594	142.899
127.386	142.202
127.197	141.506
127.027	140.812
126.876	140.119
126.745	139.428
126.635	138.739
126.544	138.052
126.475	137.367
126.427	136.685
126.4	136.004
126.395	135.327
126.412	134.652
126.451	133.981
126.514	133.313
126.599	132.648
126.707	131.987
126.838	131.331
126.993	130.68
127.171	130.034
127.372	129.394
127.597	128.761
127.846	128.134
128.118	127.516
128.413	126.907
