115.856	117.133
116.09	116.584
116.344	116.05
116.617	115.532
116.909	115.029
117.222	114.542
117.554	114.072
117.907	113.619
118.28	113.185
118.674	112.768
119.088	112.37
119.523	111.992
119.977	111.632
120.451	111.293
120.944	110.973
121.456	110.674
121.986	110.394
122.533	110.136
123.098	109.898
123.678	109.681
124.273	109.484
124.882	109.309
125.505	109.154
126.139	109.02
126.785	108.907
127.441	108.815
128.106	108.742
128.779	108.691
129.459	108.659
130.145	108.648
130.836	108.656
131.532	108.685
132.23	108.732
132.931	108.799
133.633	108.885
134.336	108.99
135.04	109.114
135.743	109.256
136.446	109.416
137.147	109.595
137.846	109.791
138.544	110.004
139.239	110.236
139.932	110.484
140.622	110.75
141.309	111.032
141.993	111.332
142.675	111.647
143.353	111.98
144.028	112.328
144.7	112.693
145.369	113.073
146.034	113.47
146.695	113.882
147.352	114.309
148.005	114.751
148.653	115.209
149.296	115.681
149.933	116.167
150.564	116.668
151.188	117.182
151.804	117.71
152.412	118.251
153.009	118.805
153.596	119.371
154.172	119.949
154.734	120.538
155.282	121.138
155.814	121.749
156.329	122.368
156.826	122.997
157.303	123.634
157.758	124.279
158.191	124.93
158.6	125.587
158.982	126.25
159.338	126.917
159.666	127.587
159.964	128.261
160.231	128.936
160.466	129.612
160.668	130.288
160.837	130.963
160.971	131.636
161.071	132.307
161.134	132.974
161.162	133.636
161.154	134.293
161.11	134.944
161.031	135.589
160.915	136.225
160.765	136.852
160.58	137.471
160.361	138.079
160.109	138.677
159.825	139.263
159.51	139.837
159.165	140.399
158.792	140.948
158.392	141.484
157.965	142.005
157.514	142.512
157.04	143.005
156.545	143.483
156.03	143.945
155.496	144.392
154.945	144.823
154.379	145.238
153.798	145.637
153.204	146.02
152.599	146.386
151.983	146.736
151.358	147.069
150.725	147.386
150.084	147.686
149.436	147.97
148.783	148.236
148.125	148.486
147.462	148.72
146.796	148.936
146.125	149.135
145.452	149.318
144.776	149.483
144.097	149.631
143.415	149.763
142.732	149.877
142.046	149.973
141.358	150.053
140.668	150.115
139.976	150.159
139.282	150.186
138.587	150.195
137.89	150.186
137.192	150.16
136.493	150.115
135.793	150.052
135.093	149.97
134.392	149.87
133.692	149.752
132.994	149.615
132.297	149.459
131.602	149.285
130.91	149.092
130.222	148.88
129.539	148.649
128.861	148.4
128.189	148.132
127.525	147.845
126.87	147.54
126.224	147.216
125.588	146.874
124.964	146.515
124.353	146.137
123.754	145.741
123.171	145.329
122.602	144.899
122.05	144.453
121.514	143.99
120.996	143.511
120.497	143.017
120.017	142.508
119.556	141.984
119.115	141.446
118.694	140.895
118.293	140.331
117.914	139.754
117.555	139.165
117.216	138.565
116.898	137.955
116.601	137.334
116.324	136.704
116.067	136.066
115.83	135.419
115.612	134.765
115.412	134.105
115.231	133.439
115.068	132.768
114.923	132.092
114.795	131.413
114.683	130.731
114.587	130.047
114.508	129.362
114.443	128.676
114.394	127.99
114.36	127.306
114.34	126.623
114.336	125.943
114.345	125.266
114.369	124.594
114.407	123.926
114.46	123.264
114.528	122.609
114.611	121.961
114.709	121.321
114.823	120.69
114.953	120.069
115.099	119.458
115.262	118.858
115.442	118.27
115.64	117.695
115.856	117.133
